time,lwe_thickness,hotspot,tp,t2m,Cropland area,Population,EVI,discharge
September 2018,999.0,Thailand,0.014778325123152709,0.6403940886699507,0.034482758620689655,0.9802955665024631,0.5862068965517242,0.29064039408866993
October 2018,0.7037745552330287,Thailand,0.07389162561576355,0.6945812807881774,0.029556650246305417,0.9852216748768473,0.5172413793103449,0.33004926108374383
November 2018,0.8272355619432855,Thailand,0.3251231527093596,0.8620689655172414,0.019704433497536946,0.9901477832512314,0.5073891625615763,0.33497536945812806
December 2018,0.7826546388774235,Thailand,0.7881773399014779,0.9704433497536946,0.0049261083743842365,0.9950738916256158,0.7093596059113301,0.6009852216748761
January 2019,0.8980268100763172,Thailand,0.812807881773399,0.7487684729064039,0.009852216748768473,1.0,0.7192118226600985,0.6600985221674877
April 2002,0.9037371099615699,Australia,0.43349753694581283,0.8620689655172414,0.5960591133004925,1.0,0.7487684729064037,0.7093596059113301
May 2002,0.9262116786019595,Australia,0.3842364532019705,0.6206896551724138,0.4187192118226601,0.9950738916256158,0.5024630541871922,0.6896551724137931
June 2002,999.0,Australia,0.7783251231527094,0.5911330049261084,0.33004926108374383,0.9901477832512314,0.3497536945812808,0.5714285714285714
July 2002,999.0,Australia,0.28078817733990147,0.6305418719211823,0.2413793103448276,0.9852216748768473,0.03940886699507389,0.4581280788177341
August 2002,0.7790312953713172,Australia,0.14285714285714285,0.5566502463054187,0.15270935960591134,0.9802955665024631,0.0,0.13793103448275862
September 2002,0.8255651936566455,Australia,0.10837438423645321,0.6600985221674877,0.054187192118226604,0.9753694581280788,0.0049261083743842365,0.059113300492610835
October 2002,0.7301327392184335,Australia,0.06403940886699508,0.5221674876847291,0.03940886699507389,0.9704433497536946,0.059113300492610835,0.10344827586206896
November 2002,0.38680946011394285,Australia,0.3793103448275862,0.9507389162561577,0.019704433497536946,0.9655172413793104,0.3054187192118227,0.08866995073891626
December 2002,0.5418052298528037,Australia,0.5270935960591133,0.7586206896551724,0.0,0.9408866995073891,0.5566502463054187,0.21182266009852216
January 2003,0.7682212908608103,Australia,0.16748768472906403,0.7487684729064036,0.009852216748768473,0.896551724137931,0.5123152709359606,0.39408866995073893
February 2003,0.7389047307659131,Australia,0.6896551724137931,0.7980295566502463,0.029556650246305417,0.9014778325123153,0.4482758620689655,0.4827586206896552
March 2003,0.8029931539951418,Australia,0.3103448275862069,0.20689655172413793,0.04926108374384237,0.9064039408866995,0.33990147783251234,0.605911330049261
April 2003,0.6698617442480909,Australia,0.7635467980295566,0.4729064039408867,0.06896551724137931,0.9113300492610837,0.3694581280788177,0.6354679802955665
