,-5% population,-0.5K temperature,-5% precipitation,-5% EVI,-5% LWE thickness,-5% discharge,Model,Hotspot
12,0.03876819998366701,0.10905428394834768,0.0574612232643293,0.0578976746667533,0.06946763665070885,0.07147891944240746,0.0695093823342671,Peru
13,0.0771730530229422,0.14736448944740882,0.0971565704881793,0.10283455453244819,0.11053847120818736,0.11295218230403072,0.11056279981366163,Peru
14,0.11591238212568186,0.18440406624002073,0.14001219871724246,0.14421966807914005,0.15193679597526694,0.154000274087993,0.15195097423260692,Peru
15,0.1392243828438083,0.20840624468402197,0.16648377979933868,0.1686052832279869,0.1779037211324459,0.18109544467107216,0.17791198395628147,Peru
16,0.14325625624242372,0.21780170635457086,0.17125242411760777,0.1749730386112399,0.18458814633597842,0.18770660942669026,0.18459296175553952,Peru
17,0.13824374055344868,0.2132428262936021,0.16927878899363302,0.1722897120551145,0.1822267997250157,0.1871950554186344,0.1822296060616884,Peru
18,0.1304320722824312,0.21332423402407708,0.1594657001770312,0.16579975074757783,0.17706549470456978,0.1821947809116921,0.17706713018522113,Peru
19,0.11434233290892816,0.20258332996490364,0.1406311282724841,0.153571839318549,0.16362564896044118,0.16843113910481156,0.1636266020880495,Peru
20,0.07528305341994986,0.16745047211068975,0.11041419529748096,0.1183809884347436,0.12721598941436596,0.13275705997333626,0.12721654487935236,Peru
21,0.06977251848057006,0.16039605265574708,0.10813881523006366,0.11231859803799836,0.12435491491852031,0.1282442788543134,0.12435523863315036,Peru
22,0.014818557591431018,0.11057770527251294,0.059160107660802375,0.06199951488128423,0.07205032151965915,0.07498500547993586,0.07205051017450557,Peru
23,-0.03500300725628365,0.06566804963131569,0.01471310444529128,0.017260438239950354,0.024878069990798987,0.02680213639618996,0.024878179935323513,Peru
24,-0.03298624583098164,0.0705860990599367,0.02103114597272801,0.02445035120456228,0.02954411316486065,0.03100655467516883,0.029544177238478173,Peru
25,0.030724478404822092,0.13061626041351806,0.0861156921210705,0.09199671103875295,0.09590410075096187,0.09823843302074751,0.09590413809187065,Peru
26,0.12610583683093818,0.2165673466100682,0.1844943806906893,0.1908226283667212,0.19393471180509492,0.196605786758162,0.19393473356667984,Peru
27,0.15969729826647533,0.24554987491913333,0.21973613413609006,0.22658957431024257,0.23017541961990406,0.2321741105398461,0.23017543230214974,Peru
28,0.22395162778475605,0.31150038261642615,0.28452554019181087,0.292598976451069,0.2970789918758048,0.30089409393476546,0.29707899926678094,Peru
29,0.288039329867625,0.3834328078791848,0.3445114297950942,0.35893569379553886,0.36381593457400685,0.3663868218464607,0.36381593888132985,Peru
30,0.3120711147050703,0.4173996013773254,0.3642041619433291,0.38381161946593106,0.3904969587899561,0.3923199398384473,0.3904969613001836,Peru
31,0.32492565596174067,0.43894172636238443,0.36848379745025617,0.39633993573949367,0.40587346982772327,0.40668664529732007,0.405873471290637,Peru
32,0.25325462761284223,0.3723201669717035,0.3077196765457971,0.32376756800689444,0.33564669633320005,0.33759448483265747,0.3356466971857589,Peru
33,0.15711284438670797,0.27897605287570626,0.22058497498451785,0.22592714717907092,0.24031301978827962,0.24178025606179826,0.24031302028513507,Peru
34,0.08052632515215614,0.20399155834404745,0.14649415406830485,0.15512807470148865,0.16424987263905683,0.16655153095517494,0.16424987292861493,Peru
35,0.1256046799118736,0.24487504893669265,0.1952827520748,0.19755877913105388,0.20960567204415126,0.210970083060959,0.20960567221290033,Peru
36,0.049234307234698654,0.17035389817546445,0.12296795672598197,0.12289370806525673,0.13340088269131511,0.13536140388825274,0.13340088278965892,Peru
37,0.05292218514555054,0.17051962636952933,0.1282148059137968,0.1293720539632282,0.13712712128391708,0.13928780306140803,0.13712712134123,Peru
38,0.06295452383856764,0.18341206967451512,0.14008114543192887,0.14143605997410957,0.1471839014805544,0.1499693488538036,0.14718390151395533,Peru
39,0.09170919337358459,0.21120278041203777,0.16893342898423808,0.17062118213354932,0.17589648502528998,0.17898749865273428,0.1758964850447554,Peru
40,0.09698470382821611,0.21749617005319172,0.17522812328260495,0.17523180204344235,0.1811329552670785,0.1842860025013684,0.1811329552784226,Peru
41,0.11086709537669046,0.22659200860822232,0.18777326170592445,0.1892442193924347,0.19502530241907498,0.19836035804741975,0.1950253024256861,Peru
42,0.1455742582340683,0.2526619022469391,0.22352490404426917,0.22394606297870528,0.22967780101608695,0.23267771579941315,0.2296778010199398,Peru
43,0.12333356989184412,0.22827609407249796,0.20129845593932363,0.2004657978616563,0.20745382344674748,0.21098354578210643,0.20745382344899282,Peru
44,0.14897332786062728,0.24938383283371318,0.22606467728169644,0.2282941877057621,0.23309830378058616,0.23569079769425993,0.23309830378189472,Peru
45,0.21320930053118278,0.32082012287286316,0.28695500970970056,0.2917813281626652,0.2972954334830937,0.30172224509394197,0.2972954334838563,Peru
46,0.35181920393876487,0.46701617448822236,0.41572740328024194,0.4235954766537865,0.4359354911227769,0.43793466950571885,0.43593549112322133,Peru
47,0.36375543752320405,0.4792405144621399,0.42723015373201234,0.43015150368827315,0.44785771255315554,0.4483507096438626,0.44785771255341456,Peru
48,0.34514667577606045,0.45386099429102195,0.41537153120537423,0.4077849452450222,0.42923640662621276,0.42947086484818975,0.4292364066263637,Peru
49,0.3472198712218239,0.45494407511966467,0.41962959260250837,0.4094638386757666,0.4312445176464773,0.43546054435737497,0.4312445176465653,Peru
50,0.34580582644268687,0.45550350573654497,0.420548422684503,0.41014339786612386,0.4297860929850209,0.4322830722045431,0.4297860929850722,Peru
51,0.3495232541396105,0.4679588016733721,0.4226681367267724,0.4163172379853646,0.4334219547386645,0.43499690844688416,0.43342195473869444,Peru
52,0.3290102023772986,0.45103594599586705,0.3979988714970445,0.39776585833808353,0.41283020274900684,0.41398668811463946,0.41283020274902427,Peru
53,0.2783873488934703,0.403562534583057,0.3487192499769135,0.348243231966749,0.36213737543880364,0.3630402803523941,0.3621373754388138,Peru
54,0.29691955244019047,0.4251640537408487,0.3666969953138597,0.3671517189069078,0.38055721441123913,0.3836630658797579,0.380557214411245,Peru
55,0.34720707286813424,0.4771181055576447,0.40577523530781867,0.4182939261582179,0.4307675745895074,0.4321514453335123,0.4307675745895108,Peru
56,0.3894945948842404,0.5188460429120048,0.4310324851083685,0.4603839255672876,0.4729617665936885,0.47339209519362135,0.4729617665936905,Peru
