,+5% population,+0.5K temperature,+5% precipitation,+5% EVI,+5% LWE thickness,+5% discharge,Model,Hotspot
182,1.040725518504666,0.9600583787596695,0.9902428707305263,0.9872547566008516,0.9844221888812339,0.9850284898103165,0.9844221888812339,Peru
183,0.9985449720371418,0.9224822846532827,0.9574953662474841,0.94674470670031,0.9447315258709518,0.9453577902452932,0.9447315258709518,Peru
184,0.93433972921061,0.859546468682737,0.8945309925426934,0.8844372299903561,0.8830826520445221,0.8837991250595765,0.8830826520445221,Peru
185,0.9131842783211628,0.8378464308112732,0.8791665567827265,0.8657050175021834,0.8645223166890486,0.8656424022547021,0.8645223166890486,Peru
186,0.9173772974509045,0.8422596624777028,0.8895086375770271,0.872989181758359,0.8713330321097599,0.8724864199720799,0.8713330321097599,Peru
187,0.9080990840143793,0.8340254869536631,0.8899087699232846,0.8667609391140155,0.8646856746080631,0.8656278207401986,0.8646856746080631,Peru
188,0.865778716400727,0.7969731104251778,0.8536253218736636,0.8268672985550927,0.8250038321241434,0.8256953022249115,0.8250038321241434,Peru
189,0.8742646073438035,0.8017449703464642,0.8664766314662898,0.8391101836502661,0.8361327176606486,0.8341374820982028,0.8361327176606486,Peru
190,0.8642798040259064,0.7904760794561138,0.8717458580087117,0.8335115904344997,0.8287935136562297,0.8276069251383623,0.8287935136562297,Peru
191,0.80880781855954,0.7360759979374748,0.8119840255199569,0.7847587121615711,0.7759686454855867,0.7748882761669832,0.7759686454855867,Peru
192,0.7083279719346921,0.6346985851413313,0.701026569298825,0.6921495161007539,0.6781368008081919,0.6767968719669413,0.6781368008081919,Peru
193,0.6491840052843758,0.5818225677972672,0.6594179604312067,0.6306939599578152,0.6216413516638505,0.6203970406033462,0.6216413516638505,Peru
194,0.7522338392101711,0.6858595072219409,0.7600307669134736,0.7432642517448939,0.7273400035535078,0.7213808119097604,0.7273400035535078,Peru
195,0.7949352080660566,0.7289774266817702,0.7974223423433753,0.7901578908217024,0.7726903654745058,0.7663053183533634,0.7726903654745058,Peru
196,0.799766072396144,0.7368548435755771,0.799504393268468,0.7988406359414733,0.7801703249154474,0.7731480767609128,0.7801703249154474,Peru
197,0.8228256075481939,0.7632951988095238,0.8206585811133298,0.8238278405829532,0.8058790146487058,0.7990373596797014,0.8058790146487058,Peru
198,0.8067455300260512,0.7496285946120088,0.8084991302791253,0.8105589236386,0.7924481263659845,0.7870878061020585,0.7924481263659845,Peru
199,0.8190378726230538,0.769323370496811,0.8276432081653886,0.8254117566191252,0.8073896784005681,0.8022441101337847,0.8073896784005681,Peru
200,0.8506316005191512,0.8037509343515535,0.8580188637965981,0.8582564215723807,0.8416326275053574,0.8366578271462752,0.8416326275053574,Peru
201,0.8763541139083644,0.8423332261093892,0.8944790582435072,0.8865444914516609,0.8700043689632462,0.8675390154578353,0.8700043689632462,Peru
0,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.3448275862068966,0.33169910174359496,0.3448275862068966,0.3448275862068966,Nile
1,0.41905495312969365,0.4348165652697955,0.4385520468267948,0.4421829107934092,0.4281845973179573,0.43889032678030926,0.4386613260912624,Nile
2,0.4595091700048388,0.4877019394905642,0.4945651458903682,0.501407664775996,0.48638705228712653,0.5059042757370419,0.49474763999214444,Nile
3,0.5073143553126545,0.5479650239336225,0.5546651375843827,0.5665694269008956,0.5483492374844487,0.5664749193973294,0.5550211126742886,Nile
4,0.5159602326090964,0.5644778524920288,0.5727841033065934,0.589004917744559,0.5682935507760964,0.5842602945165507,0.5736178078880797,Nile
5,0.5031953913530756,0.5580205854596247,0.5670436191114117,0.5855207608455277,0.5645315768008214,0.5773716104111658,0.5687804143446762,Nile
6,0.4808007546358933,0.5402484114500623,0.5511784171597072,0.5702408988049907,0.5493218831630791,0.5598623050435073,0.5527125196583449,Nile
7,0.5529717515866619,0.6161691447385798,0.628676424902735,0.6492552182812796,0.6272135352490154,0.6364222238815831,0.629919314353151,Nile
8,0.5731389643554978,0.6393363865122129,0.6522003654093824,0.6763753709049293,0.6519352214892283,0.6597077470168606,0.6540944740574701,Nile
9,0.6403837553773668,0.711776186267093,0.7231643012529823,0.7502918610750495,0.7228292596125148,0.7295241627980565,0.7245523757554151,Nile
10,0.6679347269946354,0.7427887102629329,0.7520471424659957,0.7832755044529658,0.7532680439719321,0.7589397772368329,0.7546431166640266,Nile
11,0.676128695029789,0.755292680435369,0.762361908173388,0.7903404510770888,0.7637672983013772,0.7687858517534601,0.7648646270660888,Nile
12,0.7010828011817298,0.7795402179390778,0.7883670950702959,0.8129688911734536,0.7905503300293036,0.7950152929060362,0.7914260149474802,Nile
13,0.6929276206261128,0.7734708482409343,0.7818310852200001,0.8056177023889199,0.7838550958407284,0.7937041989396971,0.784553905623705,Nile
14,0.6707157860739092,0.7517649083642926,0.7610440049550562,0.7838731188609807,0.7627979248273282,0.7800803333131705,0.7633555855825238,Nile
15,0.6756304120115639,0.7549316051667778,0.7669760051043242,0.7919554473729014,0.7686289282879433,0.7833180435204837,0.7690739499883559,Nile
16,0.6397526709029313,0.7171375412766912,0.731927658929793,0.7585484744743274,0.7334824057266631,0.7462753639160458,0.7338375397610972,Nile
17,0.6236501669618533,0.7010897397722704,0.7165857545262709,0.7425761419276508,0.7179535302229526,0.7287399130408729,0.7182369325431013,Nile
18,0.5967160910727192,0.6743242201650317,0.6903923403030323,0.712527606572604,0.6914768219521616,0.7010406822988733,0.6917029812815361,Nile
