,-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
95,0.8342054590715283,0.9056568333978122,0.5997384395156133,1.0306132240972405,0.8952509903114352,0.8954808369663335,0.8952808659308618,USHighPlain
96,0.7992535753222344,0.8719256080368415,0.5337117659564389,1.0053835876498702,0.8610257100849026,0.8612591423598657,0.8610532342117336,USHighPlain
97,0.8206567462613794,0.8940743395568911,0.5385978803772088,1.0398745052656138,0.8831553193854366,0.8834007072545551,0.8831806771042837,USHighPlain
98,0.8622020398192902,0.9372703466350926,0.586818007327535,1.095146467935901,0.9254268991431192,0.9256687575932693,0.9254502609706925,USHighPlain
99,0.8107093131989543,0.886832059678803,0.5491543772144012,1.056230370036172,0.87466031853749,0.8749318305059955,0.8746818415692287,USHighPlain
100,0.7400342152897627,0.8171919737447892,0.48062698744012394,0.9956022014341761,0.804711237491825,0.8049923628385072,0.8047310664582776,USHighPlain
101,0.6750004612205613,0.7537084660022058,0.42093426466250583,0.9234297034187726,0.7404033813003845,0.7407325627774861,0.7404216495404425,USHighPlain
102,0.61426542835315,0.6938390378233985,0.37166292771196924,0.8599561603095129,0.6803941366902683,0.6805700785153374,0.6804109670477967,USHighPlain
103,0.5705501056857322,0.6514154206097695,0.3403273314703815,0.8156789400840002,0.6374045012878428,0.6375287423779709,0.6374200069377376,USHighPlain
104,0.5120754508735615,0.5942486526612673,0.29792081217239247,0.7575015172550644,0.579655440697407,0.5795954045149633,0.5796697259066342,USHighPlain
105,0.542337039749468,0.6245171796466604,0.33188328228561664,0.7764696986745803,0.6106425380751717,0.6105402975279098,0.6106556989039049,USHighPlain
106,0.5107656012252249,0.5933083599910293,0.30619061704222356,0.7447315509189046,0.5797965290798712,0.5797314009535264,0.5798086540274441,USHighPlain
107,0.4576469083211193,0.5409518348323721,0.2549929015484636,0.6848855023374997,0.5274031929477053,0.5272851441436642,0.5274143635477203,USHighPlain
108,0.48012574436182903,0.5648457521131127,0.26181077940111014,0.7002773370800411,0.5506073187300129,0.5504580497309696,0.55061761009861,USHighPlain
109,0.47362387373483045,0.5592506887871738,0.25244401475884687,0.6850559192241941,0.5448306760901893,0.544715182301484,0.5448401574311612,USHighPlain
110,0.3884438649330525,0.47511960609231685,0.18113835409423024,0.5945406046574997,0.4603758383818183,0.460310501053432,0.46038457345196737,USHighPlain
111,0.3163435106114781,0.4031334472636055,0.11822463226447015,0.52658375425953,0.38900060273795817,0.38895152522022136,0.38900865027582593,USHighPlain
112,0.2408467656702558,0.3281592626045074,0.05344697115130541,0.4545054159877881,0.31422892818436604,0.3142019490859791,0.31423634230521774,USHighPlain
113,0.19232418144867106,0.28032510180872694,0.013655328940215261,0.40210128018488833,0.26643136986121174,0.2663499750266537,0.2664382004209317,USHighPlain
114,0.23252192700726443,0.3218875963954122,0.059552332223320285,0.43810201719823033,0.3073541003307549,0.30721952535524955,0.30736039326109965,USHighPlain
115,0.32951940737322777,0.4200679168420422,0.16330389526343111,0.5344421248516334,0.40507652784628806,0.40495420573569446,0.40508232546375245,USHighPlain
116,0.345764829196019,0.43751642081843556,0.1881840881978663,0.5554253591335799,0.42207537471869133,0.4219639209496621,0.42208071600906355,USHighPlain
117,0.29286826511070047,0.38469454938453745,0.14694052290072804,0.5015554085897325,0.3698729340363713,0.3696566062851622,0.3698778549168908,USHighPlain
118,0.30499054151146165,0.3969711774893898,0.17037788597684858,0.5128664512806351,0.3827202378593042,0.38240729069593976,0.38272477142018557,USHighPlain
119,0.3706844559913528,0.4639638389051665,0.23048372099330205,0.5810715217341569,0.44913913865395344,0.44885012191567236,0.4491433153808997,USHighPlain
120,0.3882925094253468,0.4811812428913716,0.22415371068255424,0.6048943850012362,0.4674721405308326,0.46710174486743133,0.46747598851003486,USHighPlain
121,0.3144061337409474,0.4075013410996948,0.1482816118228392,0.5308143591302312,0.39431067839831846,0.3938313374891512,0.3943142235053201,USHighPlain
122,0.20111532724605108,0.2945406332289454,0.05453231244259134,0.4204954187316564,0.2817447533105577,0.281227956292222,0.2817480193842531,USHighPlain
123,0.11189180741191115,0.20596963687357256,-0.01737044688562093,0.3243222921117106,0.19324608526889825,0.19274863826146046,0.19324909427183629,USHighPlain
124,0.04636171242235062,0.14059407211840239,-0.0716082241317727,0.25027694537224693,0.1284408147881154,0.12791757147651872,0.12844358695418562,USHighPlain
125,0.005930972751291969,0.10159090908808015,-0.103958671991765,0.200981354232714,0.08873487448961592,0.0881857988959621,0.08873742846011018,USHighPlain
126,-0.03880636732609661,0.058365532770651915,-0.13941354188234598,0.14933442705526423,0.044722310627025086,0.0441518388108084,0.044724663575990004,USHighPlain
127,-0.07691238450526255,0.02106871686508724,-0.1676877684849157,0.10682907133296907,0.0073410483276293344,0.006764298422235911,0.007343216077352352,USHighPlain
128,-0.07553038037053733,0.023245883049992346,-0.16131493978323194,0.10531621881941922,0.009447787686364886,0.008864191397902387,0.00944978481377041,USHighPlain
