,-5% population,-0.5K temperature,-5% precipitation,-5% EVI,-5% LWE thickness,-5% discharge,Model,Hotspot
75,0.7776282218311094,0.5931430908055731,0.5949765265585906,0.6197261778348712,0.6039918381957328,0.6050803330949823,0.6039918385574099,Iran
76,0.8064910405388342,0.6147925270037428,0.6181250083874706,0.6426648353786989,0.6269908101661034,0.6281652847117591,0.6269908104518599,Iran
77,0.8456460406436541,0.6459263011762462,0.6500424067187628,0.6753825718038298,0.6592461266978709,0.6612994366213727,0.6592461269236435,Iran
78,0.8453489759939964,0.6483590617453507,0.6525604426264268,0.6809021959308817,0.6625646479964092,0.6643789184546943,0.6625646481747892,Iran
79,0.789807444651115,0.5840630237306382,0.5882647215559185,0.6235972771673916,0.5977904954639693,0.599629234426965,0.5977904956049052,Iran
80,0.7268099013942212,0.5095340720124555,0.5145373807937317,0.5564829715493792,0.5237204874338022,0.5256438893870273,0.5237204875451538,Iran
81,0.6863205658635223,0.4616085023988534,0.4636645615124419,0.5121045238737415,0.475238518846287,0.47706487917148827,0.47523851893426444,Iran
82,0.6784087135514969,0.44934042218198217,0.43994785880734594,0.4992665519855086,0.4617673686553593,0.4634495059411221,0.4617673687248691,Iran
83,0.7227933565318835,0.4926802613702561,0.4782297742166765,0.5484750667552998,0.5055375726000184,0.5069747522788004,0.5055375726549372,Iran
84,0.7327506429097994,0.4979603323877363,0.4825870851389206,0.5453951464128596,0.5082091961691092,0.5095637665119427,0.5082091962124998,Iran
85,0.7542753630880012,0.5085883279904274,0.4980190152787381,0.5587870960667232,0.5201997181918071,0.5218960599351352,0.5201997182260895,Iran
86,0.7646329970693801,0.5160925087331019,0.5074242807739425,0.5610710251691631,0.5260468178215124,0.5277006732178386,0.5260468178485985,Iran
87,0.7898275849423553,0.5316152220954339,0.5274674110382727,0.5739024632052093,0.5431442225621533,0.5449050039591804,0.5431442225835538,Iran
88,0.8341709647293586,0.5651971456505985,0.5640741484883937,0.6076715083437744,0.5780678105425336,0.5802408687592981,0.5780678105594418,Iran
89,0.8319358380439236,0.5486757129446204,0.547014752753787,0.5925648947109315,0.5600788696823172,0.5619967171653243,0.5600788696956761,Iran
90,0.8360427377648373,0.5468471372532376,0.5442320097300766,0.5928318583165395,0.5577835091461593,0.559675928990225,0.5577835091567139,Iran
91,0.893837214194683,0.5969565016313803,0.5918937645801133,0.6431584545769609,0.6090084865027771,0.6103886172668846,0.6090084865111162,Iran
92,0.8691814774929966,0.5669455972354458,0.5627682435736564,0.61562989418694,0.5799178516634621,0.5809253291972858,0.5799178516700507,Iran
93,0.8429853518396295,0.5466202142104138,0.537934203257599,0.5865523274919195,0.5570179728701774,0.5588167947185224,0.5570179728753829,Iran
94,0.803630231771138,0.5014886379527544,0.4920568068627263,0.5363672925335831,0.5112002381446799,0.5133476052573908,0.5112002381487927,Iran
95,0.7722543637030481,0.46439916628985184,0.446421085256999,0.4946102196488426,0.4724516077198789,0.4744488397417264,0.4724516077231284,Iran
96,0.7758794757870676,0.451652643670275,0.4333496715271874,0.4817446523039245,0.46118465905021444,0.4631001117573992,0.46118465905278183,Iran
97,0.7987979138363557,0.4679846448745894,0.4551321245333576,0.500001730475987,0.479137275120289,0.4802404016319092,0.47913727512231746,Iran
98,0.7972359327424011,0.4596708401551523,0.45076430603017087,0.5076115612288137,0.4713851281918471,0.47268878433048905,0.4713851281934498,Iran
99,0.8058737539363561,0.46370611409441237,0.45839114896931865,0.5225740979135938,0.4758877575305157,0.47703701351316813,0.475887757531782,Iran
100,0.7963767002953955,0.45277520151358924,0.4495977594958411,0.5210994403841711,0.4653902764848614,0.46647073993263977,0.4653902764858619,Iran
101,0.7672055103986288,0.41291268752941424,0.41151195539271623,0.4890154050425081,0.42636172520494464,0.4274418303596612,0.4263617252057351,Iran
102,0.7328074354972204,0.3726480498622229,0.3722844997454442,0.45015610083032853,0.3849310547085687,0.38624372612917063,0.3849310547091932,Iran
103,0.6862422199670667,0.3189120606783785,0.3211198604093013,0.398086921418482,0.3312983203129405,0.3324928150843023,0.331298320313434,Iran
104,0.6978062687377021,0.33188979941397295,0.32915395100658296,0.39995168609420617,0.34256746027325513,0.3439303938290398,0.34256746027364504,Iran
105,0.7663533251145773,0.3896807347816203,0.383665526490229,0.4477620283622729,0.4018145763770965,0.4030310905190441,0.4018145763774046,Iran
106,0.7811620569434353,0.40611722254669624,0.3957949155006044,0.45369053415300953,0.4168313262947513,0.4180518158300161,0.4168313262949947,Iran
107,0.7807555415875622,0.40114696677216644,0.38818597862264403,0.4414134868575842,0.4105445389125877,0.4124846122498936,0.41054453891278003,Iran
108,0.7991414301170036,0.4093539762561274,0.39785429573504016,0.4462292455755185,0.4197510323010482,0.42157988188381945,0.41975103230120014,Iran
109,0.8140670323786252,0.42210188047496977,0.41363402342057026,0.470645880144833,0.4334687376936406,0.4353745195243389,0.4334687376937606,Iran
110,0.8025241414890537,0.4081517235392482,0.4027242551373159,0.47082358074336467,0.42021592506802247,0.42310942288646924,0.4202159250681173,Iran
111,0.8181419256768225,0.4175863690459058,0.4155539721594929,0.4878116439112846,0.4307048319568891,0.4331297242584852,0.430704831956964,Iran
112,0.8454365896528877,0.44069863493147876,0.44017401920021465,0.5127045483380595,0.45470281441372223,0.4567256038475217,0.45470281441378146,Iran
113,0.866282760196301,0.459982154226421,0.45845177049975133,0.5358281545380629,0.4744554756631495,0.4763516064023882,0.4744554756631963,Iran
114,0.903733039984521,0.4939739876634965,0.49097056996256766,0.5681192970434493,0.5065083195916722,0.5080198377785338,0.5065083195917092,Iran
115,0.895188505660461,0.48467662734998146,0.4823450851710301,0.5451709548385615,0.49521049715860394,0.4962215209128955,0.49521049715863313,Iran
116,0.8186271565808361,0.4025893630542823,0.40054116581145016,0.46335875864597936,0.41231813148612984,0.4135804363386385,0.41231813148615293,Iran
117,0.7615388115920232,0.3390526348081077,0.33835275194020004,0.40129830768027286,0.35022773222759235,0.35226585417215295,0.3502277322276106,Iran
118,0.7634292287041797,0.33773721290105235,0.33454641562034015,0.4011492733455395,0.35005503613430416,0.3527061211221471,0.3500550361343186,Iran
119,0.7659314169294014,0.335758391197339,0.3291719837474921,0.3867158803903591,0.3456381389454098,0.34793520869358574,0.3456381389454212,Iran
120,0.7438545627145294,0.314506701115562,0.3060477508007959,0.35536824164663244,0.3226280732157673,0.32485776799910504,0.32262807321577636,Iran
121,0.73755902456794,0.3025756928701572,0.295353646250262,0.3427329842493624,0.312572904516641,0.3148365799800512,0.3125729045166481,Iran
122,0.7496465407592312,0.3084017520836487,0.30317792942545296,0.36178467573088574,0.31942325110831943,0.32202000897515737,0.3194232511083251,Iran
123,0.7633943830202389,0.32178449049400126,0.3167042039501599,0.38536045840793937,0.3320555856646226,0.3344141974540929,0.33205558566462706,Iran
124,0.7665025529602957,0.3192108088255842,0.31583773407482146,0.39214779842207126,0.3305045171386333,0.3326737060721046,0.3305045171386368,Iran
125,0.7759445349907536,0.32063098837992493,0.3198667371275319,0.39891356491556856,0.33324298294710475,0.3353316880769162,0.33324298294710747,Iran
126,0.7821875990048,0.32692268148744263,0.32308550184090773,0.4066009011661722,0.33947873192828243,0.3415529287301152,0.3394787319282846,Iran
127,0.8150530695552336,0.3554413484228548,0.34895834952164156,0.4349008635594075,0.36856053269971123,0.37048178077703564,0.3685605326997129,Iran
128,0.8626138333255415,0.3974150089214517,0.3901126872066108,0.47848194971752694,0.41086513378870576,0.41235746172535426,0.4108651337887071,Iran
129,0.8673293527013457,0.39669395770590643,0.3820352501051609,0.4649393188695118,0.4106722490055634,0.41173128168219975,0.4106722490055644,Iran
130,0.8292361577326273,0.35817761693592853,0.3432804148421229,0.41655083022668865,0.3724788777049488,0.3731421201714243,0.37247887770494964,Iran
131,0.7728203975957122,0.30167450879904956,0.2908912464443846,0.35112834620956845,0.31447281343826766,0.3156265291251524,0.31447281343826833,Iran
132,0.7327098999383589,0.2567839896809426,0.24645869510229473,0.3018438565943952,0.27008352485780535,0.27144805132292904,0.27008352485780585,Iran
133,0.7299061055620457,0.24957211660440956,0.2399525450000081,0.29578279185098244,0.26314353509889854,0.2645376824499597,0.26314353509889893,Iran
134,0.7445385573854878,0.26120606802043095,0.2521232201549201,0.30939656658534703,0.2729968763774979,0.2743782095713939,0.2729968763774982,Iran
