,+10% population,1K temperature,+10% precipitation,+10% EVI,+10% LWE thickness,+10% discharge,Model,Hotspot
103,-0.08404712631738245,0.3494980779301431,0.34890342839858923,0.2878043779173396,0.33129832031468753,0.3286377462186938,0.331298320313434,Iran
104,-0.07248307755141581,0.35735162852942864,0.3623065143260463,0.3042860111071645,0.34256746027463547,0.3399924116032374,0.34256746027364504,Iran
105,-0.0039360211782294985,0.4201549680095813,0.42622147951147654,0.3695725992213291,0.4018145763781871,0.3992485295674954,0.4018145763774046,Iran
106,0.01087271064771407,0.4361020323266615,0.4571224292736923,0.3885242983005656,0.416831326295613,0.41372942351644915,0.4168313262949947,Iran
107,0.01046619528953839,0.4324538182930313,0.4584572551508508,0.383964233912666,0.41054453891326853,0.4044604786213861,0.41054453891278003,Iran
108,0.028852083817160347,0.44088042895610363,0.466256817261608,0.39180522850965005,0.4197510323015861,0.4140271850409133,0.41975103230120014,Iran
109,0.0437776860773445,0.45357999086552725,0.4759046826422517,0.39219622073133303,0.4334687376940656,0.4283776617110719,0.4334687376937606,Iran
110,0.03223479518663738,0.4394959354742956,0.4567458336444067,0.37944188033707227,0.42021592506835825,0.41547537597010903,0.4202159250681173,Iran
111,0.047852579373508855,0.4518989559504817,0.46372583751954694,0.38506030276880165,0.43070483195715437,0.4263352612141026,0.430704831956964,Iran
112,0.07514724334886519,0.47721621207199516,0.4841346484573711,0.4012585713974839,0.45470281441393184,0.4507419699779661,0.45470281441378146,Iran
113,0.09599341389171803,0.4988977757539457,0.502063509954531,0.4195244193426812,0.47445547566331514,0.4709282089699793,0.4744554756631963,Iran
114,0.13344369367949546,0.5327191512885538,0.5315495392466374,0.4480196113787127,0.5065083195918031,0.5035292298992736,0.5065083195917092,Iran
115,0.12489915935508587,0.5177484046640705,0.5157405752847,0.4356201333431614,0.49521049715870735,0.4932333760731898,0.49521049715863313,Iran
116,0.048337810275184565,0.4370786201040293,0.4341741008352909,0.3520049129971789,0.41231813148621155,0.4100678132729059,0.41231813148615293,Iran
117,-0.008750534713846556,0.37626272902881347,0.37645988674820696,0.2922547124939187,0.3502277322276569,0.34756103563017404,0.3502277322276106,Iran
118,-0.006860117601862486,0.37709700535562335,0.3804059677177913,0.293930977148745,0.3500550361343552,0.3470593643645836,0.3500550361343186,Iran
119,-0.004357929376777099,0.36827099531854923,0.3790162139168685,0.29838241605668464,0.3456381389454501,0.34268013924127305,0.3456381389454212,Iran
120,-0.026434783591756744,0.34182836890039997,0.3593836482608088,0.28211271450176834,0.32262807321579917,0.3186005836058763,0.32262807321577636,Iran
121,-0.032730321738431364,0.3336671295119266,0.3560475762197618,0.25155412687286427,0.31257290451666614,0.3079065548613475,0.3125729045166481,Iran
122,-0.020642805547207325,0.34033725390466085,0.36239151976460865,0.255029004906791,0.3194232511083393,0.3151026957625692,0.3194232511083251,Iran
123,-0.006894963286252526,0.3557080388449681,0.36867638658997137,0.26898238594996277,0.3320555856646383,0.3277379141664908,0.33205558566462706,Iran
124,-0.003786793346237799,0.35604951320696954,0.363243298518626,0.2716451782242314,0.3305045171386457,0.3266260665172088,0.3305045171386368,Iran
125,0.0056551886841868515,0.35912526941270606,0.3643616562361577,0.2747283674234388,0.3332429829471145,0.32969054195001657,0.33324298294710747,Iran
126,0.01189825269820706,0.36686933987974024,0.37360991074641586,0.27990216980579796,0.33947873192829014,0.336381409647768,0.3394787319282846,Iran
127,0.04476372324862009,0.39705553452679243,0.40259178875000995,0.3066177102725106,0.3685605326997173,0.3649711531403222,0.3685605326997129,Iran
128,0.09232448701891176,0.43731781925320357,0.4461078094743558,0.35344778619914646,0.41086513378871053,0.40845615876615393,0.4108651337887071,Iran
129,0.0970400063947031,0.43820732377904686,0.4552089681419317,0.3611816894914545,0.41067224900556715,0.40933040200965015,0.4106722490055644,Iran
130,0.05894681142597444,0.3974299715658069,0.4172972521913648,0.3311148891912549,0.37247887770495175,0.3714859885105963,0.37247887770494964,Iran
131,0.002531051289051331,0.3360255712505879,0.35387282421598665,0.2798197246117683,0.31447281343827,0.31317893014521087,0.31447281343826833,Iran
