-10% population,-1K temperature,-10% precipitation,-10% EVI,-10% LWE thickness,-10% discharge,Model,Hotspot
0.6044228490056169,0.5481652084319006,0.4442256076171178,0.6117043851557393,0.554582298812873,0.5586800071683262,0.5546911533445749,USHighPlain
0.6683691892843222,0.6116248299400224,0.4898843898650447,0.6794743820129931,0.6176892114293664,0.6209473937263279,0.6177864135454392,USHighPlain
0.7222158797053946,0.6650904742538799,0.5219940853142584,0.7387496149628074,0.6708909863912913,0.6736291612594638,0.6709777834333743,USHighPlain
0.774798275320193,0.7161185859540466,0.5559113554543338,0.7904664295772317,0.7224788818719945,0.7247420242166074,0.7225563876590981,USHighPlain
0.7679622376600813,0.7091601051892751,0.535497950920292,0.7929282939086607,0.7152780762685874,0.716872326563855,0.715347285390124,USHighPlain
0.7221263357185825,0.6622207848757635,0.4811539815377366,0.7534450823401894,0.6683838680029248,0.6696895322362043,0.6684456685817314,USHighPlain
0.6718537027651914,0.6105292398420649,0.4299865151446376,0.7049470136078794,0.6168522508224903,0.6176678815095207,0.6169074359116236,USHighPlain
0.6512965535012374,0.5880122369260381,0.40659713793011876,0.6809808651405438,0.594856921146419,0.5955346244393946,0.5949061989059719,USHighPlain
0.6081006908993337,0.5440057321114109,0.3696579652136145,0.6375451174641876,0.5507954493794953,0.5513424626837928,0.5508394521640279,USHighPlain
0.6053420480915164,0.5401061011993842,0.38088299149475446,0.6356776415638681,0.5473685122284817,0.5484219108802963,0.5474078047016824,USHighPlain
0.6327024813832319,0.5669651317181659,0.4175376454955707,0.6527605138912523,0.5738182241468093,0.5751792250441123,0.573853310527515,USHighPlain
0.6310099177899158,0.5641538778310731,0.41876380731000196,0.6424456656306834,0.5708938079001689,0.5721513222656767,0.5709251384327303,USHighPlain
0.6295374834539917,0.5613908138176591,0.41410254056302076,0.6392141900996284,0.5684260405437926,0.5700150039279424,0.5684540172758132,USHighPlain
0.6493687674929025,0.5808102835065081,0.41191750550750594,0.6553594851804689,0.5875778478066778,0.5896625063241316,0.5876028297482718,USHighPlain
0.7122560753770757,0.6427013092877649,0.4559935157805586,0.7135595619631516,0.6491258287788448,0.6513008653130359,0.6491481365096172,USHighPlain
0.7561970749998634,0.6853464149475641,0.47899365659131465,0.7587674365099495,0.6919755257857589,0.6946603338350308,0.6919954455686284,USHighPlain
0.7637242565068589,0.6913494716922037,0.4716287242201618,0.7642918255642929,0.6981096038525477,0.700361386290576,0.6981273913072025,USHighPlain
0.7438462529362119,0.6706363118203303,0.4454494927956014,0.743656059168191,0.6776155528591418,0.6798615500484848,0.6776314362422675,USHighPlain
0.7711958444859719,0.697184186471286,0.47190949046518926,0.7758778680570384,0.7039964221104187,0.7058300813143359,0.7040106052447914,USHighPlain
0.8373284466781716,0.762676119888829,0.5514180873766152,0.8498254884916991,0.7691593445803919,0.770231318587522,0.7691720094704246,USHighPlain
0.853032163669983,0.7776963847362444,0.5816361571331543,0.8657539659380254,0.7844158020865847,0.7851354822176082,0.7844271112538905,USHighPlain
0.7900943331829439,0.7132829472146253,0.5316181732683468,0.802032045028826,0.7203460041025622,0.720517216272392,0.7203561026715053,USHighPlain
0.7170682539167912,0.6393876704529994,0.4719381149659918,0.7285981647756119,0.6462044746213527,0.6462929913444498,0.6462134921813498,USHighPlain
0.6573991478861082,0.5782520579258941,0.41912554325500395,0.6674376704886711,0.5854346675526106,0.5859209568904037,0.5854427198210815,USHighPlain
0.6216069409508925,0.5418180671113124,0.383048609146009,0.6308235187271899,0.5485549299195328,0.5490360327772387,0.5485621202268386,USHighPlain
0.653112445696215,0.5726480826763887,0.4137115602755588,0.6598214960018232,0.5795079396503717,0.5815943318679957,0.5795143602657968,USHighPlain
0.6402674968427897,0.5591026659114187,0.40607481647367705,0.6404995891602551,0.5656463628567149,0.5673736622163034,0.5656520961725084,USHighPlain
0.6425855028807024,0.5600229030295796,0.4096713974057584,0.6455240886366878,0.5668472565918439,0.5685866456592827,0.5668523761805144,USHighPlain
0.7043811294362019,0.6209430925815429,0.4672415663508611,0.7161849182772246,0.6277500080098757,0.628992478677056,0.627754579568307,USHighPlain
0.716479358604261,0.6323291677280287,0.4681362267211304,0.7383810978045395,0.6388416304655999,0.6398621292682003,0.6388457126581033,USHighPlain
0.7212792639891745,0.6361892685872559,0.4531523096896086,0.7513995485839562,0.6425333720457109,0.6432530679565533,0.6425370172568319,USHighPlain
0.7809844872367522,0.6945374150119474,0.5099731933508873,0.8092822071946213,0.7006211255139863,0.7010346119678177,0.7006243805207273,USHighPlain
0.8074972581955887,0.7207390013312671,0.546892990483191,0.8267686442497436,0.7262128451408942,0.7262328762754734,0.7262157517129781,USHighPlain
0.8159123802798278,0.7279007641704478,0.5543704923410537,0.8266315435007838,0.7335962004603711,0.7334871566967318,0.7335987958962491,USHighPlain
0.845698925081765,0.7574803157781376,0.5804597153937312,0.8458987265725759,0.7625660797852323,0.7618263743377487,0.7625683973907147,USHighPlain
0.8678323261777534,0.7795086834553318,0.597311964468703,0.8606554863238456,0.7842842010807765,0.7831029263544005,0.7842862705964282,USHighPlain
0.9005039648369131,0.8116564088993186,0.6277110358620959,0.8854669828402293,0.8160617387074358,0.8146308556894568,0.8160635866902202,USHighPlain
0.8982213868986023,0.8084510789689744,0.6163259132782469,0.8782303140375151,0.8128761144230577,0.8113101939597803,0.8128777645871281,USHighPlain
0.8595873499902216,0.7678358169898634,0.55220372082043,0.8446958187924722,0.7725984581718093,0.7709496241411425,0.7725999316928194,USHighPlain
0.8693884786782053,0.7766365404692532,0.550557527125553,0.8627489569158859,0.781455185164097,0.7796261899156187,0.7814565009509367,USHighPlain
0.9217800939707279,0.8274315578048363,0.6079726007399844,0.9239401053455021,0.8327941828854302,0.8306880396165655,0.8327953578228731,USHighPlain
0.8743892758708789,0.7789264734787502,0.5722591057835021,0.8848750482434097,0.7845680804924121,0.7821757521753159,0.7845691296577882,USHighPlain
0.8263863988130216,0.7301902467353758,0.5243244821466473,0.8408945083873729,0.736028642848821,0.733171247978547,0.7360295797054963,USHighPlain
0.7665246404826112,0.6684887884097047,0.46961224003897234,0.7737115641123177,0.6748505201906355,0.6717938042497658,0.6748513567607799,USHighPlain
0.7127018495955404,0.6136154802822946,0.42557372390313786,0.7156717015591598,0.6199569312247346,0.6181271328801861,0.6199576782435956,USHighPlain
0.6647817381074411,0.5641474563218554,0.3885360326309133,0.6657265059384765,0.570871335978688,0.5695089730651568,0.5708720030323503,USHighPlain
0.6137186567084065,0.5121625146060613,0.3493491919309277,0.6132295447147571,0.5192908060837673,0.5192820470185711,0.5192914017321659,USHighPlain
0.6323329804422402,0.5297375916171645,0.36892689028019987,0.6217891888190443,0.5363965216426869,0.5373303109378729,0.5363970535294527,USHighPlain
0.5986206050359805,0.4958442818540447,0.3389659108380938,0.5877551155780821,0.50227892347392,0.5028173071745796,0.5022793984244649,USHighPlain
0.5510603110148478,0.4469542825768624,0.2896431810945854,0.5346763170898623,0.45351954379167325,0.45415530272932214,0.453519967900778,USHighPlain
0.5743956746023098,0.46796636026857374,0.28535725255765376,0.5509114283535801,0.4750515935079167,0.4758485474381309,0.4750519722179416,USHighPlain
0.5587195937677986,0.45163267052004863,0.2599630769073197,0.5279063051719692,0.45881178624306285,0.4593523791046106,0.4588121244137869,USHighPlain
0.5018064225586369,0.39400515928660995,0.21361055279906127,0.46610563578069597,0.4011859230565338,0.4015086519268771,0.401186225027517,USHighPlain
